x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,smiling
-1.819,1.863,-1.819,1.391,-1.725,0.919,-1.631,0.446,-1.443,0.026,-1.192,-0.367,-0.91,-0.735,-0.565,-1.05,-0.094,-1.181,0.408,-1.102,0.878,-0.814,1.317,-0.499,1.694,-0.105,1.913,0.341,2.07,0.814,2.195,1.286,2.258,1.785,-1.568,2.021,-1.286,2.152,-0.941,2.126,-0.596,2.047,-0.282,1.916,0.47,1.89,0.815,1.995,1.16,2.073,1.537,2.047,1.819,1.916,0.063,1.627,0.063,1.286,0.031,0.971,0.0,0.63,-0.376,0.472,-0.188,0.394,0.0,0.341,0.188,0.394,0.376,0.42,-1.223,1.68,-0.972,1.785,-0.69,1.758,-0.439,1.575,-0.721,1.548,-1.004,1.575,0.659,1.548,0.91,1.706,1.192,1.706,1.443,1.601,1.192,1.47,0.91,1.496,-0.659,-0.131,-0.439,-0.0,-0.188,0.052,0.0,-0.0,0.157,0.052,0.408,-0.052,0.659,-0.157,0.408,-0.42,0.125,-0.551,-0.063,-0.577,-0.251,-0.525,-0.502,-0.394,-0.565,-0.131,-0.188,-0.105,-0.031,-0.131,0.157,-0.105,0.533,-0.184,0.157,-0.262,-0.031,-0.262,-0.22,-0.236,0
-1.815,1.493,-1.815,1.071,-1.751,0.62,-1.656,0.169,-1.528,-0.254,-1.274,-0.648,-0.923,-0.958,-0.478,-1.183,0.032,-1.24,0.541,-1.183,1.019,-0.958,1.433,-0.676,1.719,-0.282,1.847,0.169,1.942,0.648,1.974,1.099,1.974,1.578,-1.624,1.972,-1.401,2.085,-1.114,2.085,-0.828,2.057,-0.541,1.972,0.414,2.0,0.732,2.113,1.051,2.169,1.369,2.169,1.656,2.028,-0.032,1.606,-0.032,1.296,-0.032,0.986,0.0,0.676,-0.382,0.423,-0.191,0.366,0.0,0.338,0.191,0.366,0.382,0.423,-1.337,1.549,-1.114,1.69,-0.828,1.69,-0.605,1.521,-0.86,1.465,-1.114,1.465,0.541,1.521,0.796,1.719,1.083,1.719,1.337,1.606,1.114,1.493,0.828,1.465,-0.796,-0.085,-0.478,-0.0,-0.191,0.028,0.0,-0.0,0.223,0.028,0.509,-0.0,0.86,-0.085,0.541,-0.254,0.255,-0.338,0.0,-0.366,-0.223,-0.366,-0.509,-0.254,-0.669,-0.113,-0.191,-0.141,0.0,-0.169,0.223,-0.141,0.732,-0.085,0.223,-0.141,0.0,-0.169,-0.191,-0.141,1
-1.7,1.684,-1.736,1.222,-1.736,0.759,-1.7,0.297,-1.592,-0.165,-1.302,-0.561,-0.977,-0.958,-0.615,-1.321,-0.145,-1.486,0.362,-1.42,0.796,-1.189,1.23,-0.859,1.592,-0.528,1.809,-0.099,1.953,0.396,2.062,0.859,2.134,1.321,-1.447,1.948,-1.23,2.08,-0.904,2.113,-0.615,2.047,-0.326,1.915,0.687,1.849,1.013,1.882,1.338,1.882,1.664,1.816,1.881,1.651,0.145,1.453,0.109,1.123,0.072,0.826,0.036,0.495,-0.362,0.396,-0.181,0.297,0.0,0.231,0.217,0.264,0.434,0.33,-1.085,1.552,-0.832,1.651,-0.579,1.618,-0.398,1.42,-0.615,1.42,-0.904,1.453,0.687,1.288,0.941,1.453,1.194,1.42,1.411,1.288,1.194,1.222,0.941,1.255,-0.868,-0.0,-0.543,0.066,-0.217,0.066,0.0,-0.0,0.253,0.033,0.579,-0.033,0.904,-0.165,0.579,-0.528,0.217,-0.66,-0.072,-0.66,-0.326,-0.627,-0.615,-0.396,-0.76,-0.066,-0.253,-0.099,0.0,-0.165,0.217,-0.132,0.796,-0.165,0.217,-0.429,-0.036,-0.429,-0.289,-0.396,1
-2.148,1.119,-2.072,0.649,-1.971,0.201,-1.845,-0.246,-1.642,-0.627,-1.314,-0.962,-0.884,-1.186,-0.43,-1.365,0.101,-1.387,0.606,-1.298,1.036,-1.074,1.44,-0.806,1.693,-0.425,1.819,-0.0,1.895,0.448,1.92,0.917,1.895,1.387,-1.794,1.723,-1.541,1.924,-1.188,1.992,-0.834,1.969,-0.48,1.902,0.177,1.947,0.505,2.081,0.859,2.148,1.213,2.126,1.491,1.947,-0.126,1.544,-0.101,1.253,-0.076,0.985,-0.051,0.716,-0.43,0.403,-0.227,0.38,-0.051,0.38,0.152,0.403,0.328,0.448,-1.339,1.343,-1.137,1.477,-0.884,1.477,-0.682,1.365,-0.884,1.32,-1.137,1.298,0.43,1.432,0.632,1.589,0.859,1.589,1.087,1.499,0.884,1.41,0.632,1.41,-0.708,-0.269,-0.455,-0.09,-0.202,0.022,0.0,-0.0,0.177,0.067,0.455,-0.022,0.708,-0.157,0.48,-0.291,0.227,-0.358,0.025,-0.38,-0.202,-0.38,-0.455,-0.358,-0.606,-0.269,-0.202,-0.201,0.0,-0.179,0.202,-0.157,0.581,-0.157,0.202,-0.157,0.0,-0.179,-0.202,-0.179,0
-2.878,0.808,-2.666,0.346,-2.429,-0.115,-2.112,-0.508,-1.716,-0.831,-1.214,-1.039,-0.686,-1.155,-0.158,-1.247,0.317,-1.155,0.713,-0.97,0.924,-0.624,1.082,-0.231,1.214,0.185,1.241,0.6,1.188,1.039,1.135,1.478,1.003,1.871,-2.402,1.524,-2.138,1.732,-1.795,1.825,-1.452,1.848,-1.109,1.825,-0.343,1.986,-0.106,2.171,0.132,2.333,0.396,2.425,0.66,2.402,-0.528,1.501,-0.37,1.201,-0.238,0.924,-0.106,0.647,-0.449,0.3,-0.264,0.3,-0.053,0.3,0.079,0.393,0.185,0.508,-1.848,1.085,-1.663,1.293,-1.373,1.363,-1.056,1.247,-1.32,1.109,-1.61,1.016,-0.158,1.501,0.0,1.755,0.264,1.848,0.528,1.778,0.396,1.594,0.106,1.501,-0.766,-0.346,-0.449,-0.162,-0.185,-0.023,0.0,-0.0,0.158,0.069,0.396,0.069,0.607,0.023,0.502,-0.231,0.317,-0.393,0.158,-0.462,-0.026,-0.485,-0.37,-0.485,-0.634,-0.346,-0.132,-0.208,0.053,-0.162,0.211,-0.092,0.502,-0.023,0.238,-0.162,0.079,-0.231,-0.106,-0.254,0
-1.089,1.196,-1.14,0.828,-1.14,0.46,-0.985,0.092,-0.829,-0.322,-0.674,-0.69,-0.415,-1.058,-0.156,-1.426,0.259,-1.564,0.829,-1.472,1.451,-1.288,1.97,-1.012,2.384,-0.644,2.644,-0.138,2.695,0.368,2.695,0.92,2.644,1.426,-1.192,1.702,-1.089,1.794,-0.829,1.84,-0.622,1.794,-0.415,1.702,0.259,1.794,0.622,1.978,0.985,2.024,1.4,1.978,1.711,1.84,-0.104,1.472,-0.156,1.196,-0.207,0.92,-0.259,0.69,-0.467,0.368,-0.259,0.322,-0.104,0.276,0.156,0.368,0.415,0.414,-0.933,1.334,-0.778,1.472,-0.57,1.472,-0.311,1.334,-0.57,1.288,-0.778,1.288,0.57,1.426,0.778,1.61,1.037,1.61,1.296,1.472,1.089,1.426,0.829,1.38,-0.57,-0.184,-0.467,-0.046,-0.207,-0.0,0.0,-0.0,0.259,0.046,0.726,0.046,1.192,-0.046,0.778,-0.414,0.363,-0.644,0.104,-0.69,-0.156,-0.644,-0.415,-0.46,-0.467,-0.184,-0.207,-0.138,0.052,-0.138,0.259,-0.092,1.089,-0.092,0.311,-0.414,0.052,-0.414,-0.156,-0.414,1
-2.284,1.173,-2.173,0.714,-2.006,0.255,-1.839,-0.204,-1.532,-0.637,-1.114,-0.943,-0.669,-1.249,-0.167,-1.479,0.334,-1.504,0.808,-1.3,1.114,-0.892,1.365,-0.459,1.588,-0.0,1.671,0.459,1.644,0.969,1.588,1.428,1.504,1.887,-1.95,1.504,-1.727,1.683,-1.421,1.759,-1.086,1.759,-0.78,1.683,0.0,1.836,0.251,2.014,0.557,2.142,0.864,2.142,1.142,2.04,-0.306,1.453,-0.223,1.122,-0.111,0.765,-0.028,0.433,-0.501,0.28,-0.279,0.204,0.0,0.178,0.223,0.306,0.418,0.459,-1.56,1.249,-1.365,1.402,-1.086,1.428,-0.808,1.3,-1.059,1.224,-1.309,1.198,0.167,1.479,0.362,1.708,0.613,1.785,0.891,1.683,0.696,1.581,0.446,1.504,-1.059,-0.127,-0.669,-0.025,-0.279,0.025,0.0,-0.0,0.279,0.102,0.613,0.178,0.947,0.229,0.78,-0.28,0.446,-0.586,0.139,-0.688,-0.167,-0.688,-0.641,-0.51,-0.947,-0.153,-0.251,-0.127,0.028,-0.102,0.306,-0.025,0.864,0.153,0.39,-0.357,0.111,-0.459,-0.223,-0.459,1
-1.294,1.773,-1.316,1.384,-1.294,0.974,-1.231,0.546,-1.125,0.136,-0.913,-0.273,-0.7,-0.663,-0.403,-1.013,0.042,-1.15,0.615,-1.15,1.188,-0.955,1.698,-0.643,2.101,-0.273,2.356,0.195,2.483,0.721,2.504,1.247,2.525,1.754,-1.358,2.144,-1.167,2.261,-0.891,2.222,-0.615,2.144,-0.361,2.007,0.382,1.968,0.743,2.085,1.103,2.124,1.485,2.085,1.783,1.89,-0.042,1.715,-0.085,1.345,-0.149,0.994,-0.212,0.624,-0.467,0.565,-0.318,0.429,-0.106,0.331,0.17,0.409,0.403,0.487,-1.019,1.851,-0.828,1.949,-0.615,1.929,-0.403,1.773,-0.637,1.754,-0.849,1.773,0.679,1.715,0.913,1.832,1.146,1.812,1.379,1.695,1.146,1.637,0.913,1.656,-0.658,0.234,-0.403,0.136,-0.191,0.078,0.0,-0.0,0.233,0.039,0.615,0.058,1.061,0.136,0.637,-0.156,0.255,-0.292,-0.021,-0.292,-0.255,-0.234,-0.467,-0.058,-0.573,0.175,-0.212,-0.019,0.0,-0.078,0.233,-0.078,0.955,0.097,0.233,-0.078,0.0,-0.097,-0.233,-0.039,1
-1.862,1.59,-1.948,1.12,-1.948,0.687,-1.948,0.217,-1.862,-0.253,-1.645,-0.651,-1.299,-0.976,-0.823,-1.229,-0.26,-1.373,0.26,-1.337,0.736,-1.193,1.126,-0.903,1.429,-0.578,1.645,-0.145,1.818,0.253,1.948,0.687,2.035,1.12,-1.342,1.915,-1.082,2.096,-0.736,2.168,-0.39,2.096,-0.087,1.952,0.736,1.843,1.082,1.915,1.385,1.879,1.689,1.771,1.818,1.518,0.303,1.554,0.26,1.301,0.216,1.048,0.173,0.795,-0.26,0.47,-0.087,0.398,0.087,0.361,0.303,0.361,0.476,0.361,-0.996,1.554,-0.736,1.662,-0.476,1.626,-0.26,1.446,-0.52,1.446,-0.779,1.446,0.693,1.337,0.953,1.446,1.212,1.409,1.429,1.265,1.212,1.229,0.909,1.265,-0.736,-0.181,-0.476,-0.0,-0.173,0.072,0.0,-0.0,0.216,-0.0,0.433,-0.145,0.649,-0.361,0.39,-0.542,0.13,-0.614,-0.087,-0.614,-0.303,-0.542,-0.563,-0.398,-0.649,-0.181,-0.216,-0.108,0.0,-0.145,0.173,-0.181,0.52,-0.325,0.173,-0.325,-0.043,-0.325,-0.216,-0.289,0
-2.113,1.399,-2.09,0.902,-2.066,0.406,-1.996,-0.09,-1.855,-0.564,-1.55,-0.97,-1.127,-1.241,-0.634,-1.444,-0.117,-1.512,0.376,-1.467,0.845,-1.286,1.221,-1.038,1.503,-0.654,1.644,-0.226,1.737,0.226,1.831,0.677,1.878,1.128,-1.714,1.692,-1.432,1.985,-1.033,2.076,-0.634,2.031,-0.235,1.895,0.399,1.828,0.775,1.918,1.15,1.918,1.479,1.782,1.644,1.444,0.07,1.579,0.07,1.354,0.07,1.128,0.07,0.902,-0.352,0.541,-0.164,0.496,0.023,0.474,0.211,0.496,0.376,0.519,-1.174,1.512,-0.963,1.602,-0.728,1.602,-0.517,1.467,-0.751,1.421,-0.986,1.444,0.54,1.376,0.775,1.467,0.986,1.444,1.174,1.331,0.986,1.286,0.751,1.309,-0.775,-0.18,-0.47,-0.023,-0.188,0.045,0.0,-0.0,0.211,0.045,0.446,-0.045,0.657,-0.203,0.423,-0.293,0.188,-0.338,-0.023,-0.338,-0.235,-0.316,-0.493,-0.271,-0.681,-0.158,-0.211,-0.135,0.0,-0.135,0.188,-0.135,0.563,-0.18,0.188,-0.158,0.0,-0.158,-0.211,-0.158,0
-2.685,0.739,-2.466,0.285,-2.21,-0.151,-1.918,-0.588,-1.534,-0.94,-1.059,-1.175,-0.548,-1.327,0.0,-1.377,0.53,-1.243,0.913,-0.957,1.132,-0.554,1.297,-0.118,1.37,0.336,1.333,0.789,1.187,1.243,1.005,1.662,0.785,2.065,-2.411,1.175,-2.192,1.394,-1.899,1.528,-1.571,1.612,-1.242,1.629,-0.457,1.981,-0.237,2.166,0.0,2.317,0.292,2.418,0.548,2.368,-0.657,1.461,-0.511,1.175,-0.365,0.907,-0.201,0.638,-0.511,0.185,-0.292,0.235,-0.091,0.285,0.091,0.386,0.219,0.504,-1.881,0.957,-1.68,1.175,-1.425,1.276,-1.132,1.175,-1.333,1.041,-1.589,0.94,-0.256,1.545,-0.128,1.813,0.128,1.914,0.402,1.881,0.256,1.679,0.0,1.578,-0.931,-0.42,-0.566,-0.235,-0.219,-0.034,0.0,-0.0,0.183,0.134,0.475,0.218,0.767,0.302,0.639,-0.067,0.457,-0.336,0.237,-0.487,-0.037,-0.571,-0.457,-0.554,-0.822,-0.42,-0.183,-0.168,0.037,-0.084,0.237,0.034,0.694,0.235,0.329,-0.134,0.128,-0.252,-0.11,-0.336,1
-2.543,0.915,-2.404,0.447,-2.266,-0.02,-2.057,-0.468,-1.803,-0.875,-1.41,-1.2,-0.925,-1.424,-0.37,-1.546,0.185,-1.525,0.717,-1.403,1.087,-1.098,1.341,-0.712,1.48,-0.305,1.526,0.142,1.549,0.57,1.526,0.997,1.456,1.424,-1.942,1.464,-1.664,1.647,-1.341,1.749,-0.971,1.77,-0.624,1.729,0.0,1.77,0.277,1.871,0.601,1.932,0.902,1.871,1.133,1.749,-0.277,1.464,-0.208,1.2,-0.162,0.936,-0.116,0.692,-0.509,0.325,-0.301,0.305,-0.069,0.305,0.139,0.346,0.301,0.427,-1.503,1.22,-1.295,1.383,-1.04,1.424,-0.786,1.281,-1.017,1.2,-1.271,1.159,0.185,1.383,0.37,1.546,0.624,1.566,0.855,1.464,0.67,1.363,0.416,1.342,-0.855,-0.427,-0.555,-0.163,-0.231,-0.0,0.0,-0.0,0.208,0.061,0.509,-0.0,0.786,-0.183,0.601,-0.468,0.347,-0.61,0.116,-0.671,-0.139,-0.692,-0.509,-0.61,-0.74,-0.407,-0.208,-0.142,0.023,-0.122,0.231,-0.081,0.694,-0.203,0.301,-0.427,0.069,-0.468,-0.162,-0.488,0
-1.496,1.385,-1.528,0.99,-1.528,0.565,-1.464,0.113,-1.273,-0.311,-0.987,-0.65,-0.668,-0.961,-0.286,-1.244,0.191,-1.329,0.7,-1.244,1.209,-1.018,1.655,-0.735,2.069,-0.339,2.323,0.113,2.419,0.622,2.419,1.159,2.387,1.64,-1.432,1.696,-1.305,1.894,-1.082,2.007,-0.827,2.036,-0.573,2.007,0.286,2.12,0.605,2.177,0.923,2.177,1.241,2.064,1.464,1.894,-0.127,1.612,-0.127,1.272,-0.127,0.933,-0.159,0.594,-0.541,0.424,-0.318,0.339,-0.095,0.283,0.191,0.368,0.446,0.452,-1.114,1.555,-0.923,1.668,-0.7,1.668,-0.477,1.527,-0.7,1.47,-0.923,1.498,0.446,1.612,0.636,1.781,0.891,1.809,1.146,1.696,0.923,1.612,0.668,1.583,-0.764,0.028,-0.477,0.028,-0.223,0.028,0.0,-0.0,0.223,0.057,0.605,0.057,1.018,0.113,0.668,-0.17,0.286,-0.368,0.032,-0.396,-0.223,-0.368,-0.509,-0.226,-0.668,-0.0,-0.223,-0.057,0.0,-0.085,0.223,-0.057,0.923,0.085,0.255,-0.198,0.0,-0.226,-0.223,-0.198,1
-2.693,1.389,-2.608,0.9,-2.466,0.437,-2.268,-0.0,-1.956,-0.386,-1.531,-0.695,-1.049,-0.952,-0.51,-1.158,-0.028,-1.183,0.397,-1.08,0.652,-0.746,0.879,-0.412,1.077,-0.026,1.191,0.36,1.276,0.797,1.304,1.209,1.276,1.621,-2.013,1.826,-1.701,2.006,-1.332,2.109,-0.936,2.084,-0.567,2.006,0.255,2.032,0.51,2.135,0.794,2.212,1.077,2.212,1.276,2.084,-0.113,1.646,-0.057,1.312,0.0,1.003,0.057,0.695,-0.454,0.437,-0.227,0.386,0.028,0.334,0.227,0.412,0.369,0.489,-1.559,1.466,-1.304,1.595,-1.021,1.621,-0.765,1.492,-1.021,1.415,-1.304,1.389,0.312,1.569,0.539,1.723,0.822,1.749,1.021,1.646,0.822,1.518,0.567,1.518,-0.879,-0.18,-0.539,-0.026,-0.227,0.051,0.0,-0.0,0.17,0.077,0.397,0.026,0.595,-0.077,0.454,-0.334,0.255,-0.489,0.028,-0.54,-0.227,-0.54,-0.567,-0.412,-0.765,-0.18,-0.227,-0.129,0.0,-0.129,0.198,-0.103,0.482,-0.103,0.198,-0.206,0.0,-0.257,-0.227,-0.257,0
-2.378,1.922,-2.451,1.407,-2.488,0.858,-2.451,0.343,-2.268,-0.172,-1.902,-0.584,-1.463,-0.995,-0.988,-1.304,-0.476,-1.442,-0.037,-1.407,0.293,-1.064,0.549,-0.721,0.805,-0.378,1.061,-0.034,1.244,0.343,1.354,0.721,1.427,1.098,-1.463,2.025,-1.098,2.128,-0.732,2.128,-0.366,1.991,-0.073,1.854,0.695,1.716,0.951,1.785,1.207,1.819,1.463,1.785,1.573,1.613,0.256,1.373,0.256,1.133,0.256,0.892,0.256,0.652,-0.402,0.481,-0.146,0.378,0.11,0.309,0.293,0.309,0.476,0.343,-1.098,1.613,-0.841,1.716,-0.585,1.648,-0.439,1.442,-0.659,1.442,-0.878,1.476,0.585,1.27,0.805,1.442,1.061,1.407,1.171,1.236,1.024,1.167,0.805,1.201,-1.061,-0.0,-0.622,0.069,-0.22,0.069,0.0,-0.0,0.183,-0.0,0.439,-0.103,0.549,-0.275,0.329,-0.584,0.073,-0.755,-0.183,-0.755,-0.439,-0.687,-0.805,-0.446,-0.951,-0.034,-0.256,-0.103,-0.037,-0.172,0.146,-0.172,0.439,-0.275,0.11,-0.481,-0.11,-0.481,-0.366,-0.412,1
-1.444,1.545,-1.513,1.103,-1.582,0.662,-1.582,0.221,-1.513,-0.221,-1.307,-0.607,-1.032,-0.993,-0.757,-1.324,-0.275,-1.545,0.275,-1.545,0.757,-1.379,1.238,-1.158,1.651,-0.827,1.995,-0.496,2.201,-0.055,2.407,0.441,2.545,0.883,-1.101,1.765,-0.825,1.931,-0.481,1.931,-0.138,1.875,0.138,1.765,0.619,1.655,1.032,1.655,1.376,1.655,1.788,1.489,1.995,1.269,0.275,1.434,0.206,1.214,0.138,0.938,0.0,0.662,-0.413,0.441,-0.206,0.331,0.0,0.276,0.275,0.276,0.481,0.276,-0.825,1.545,-0.55,1.6,-0.344,1.545,-0.069,1.434,-0.344,1.379,-0.619,1.434,0.825,1.269,1.101,1.324,1.376,1.269,1.582,1.158,1.307,1.103,1.032,1.158,-0.757,-0.11,-0.55,0.055,-0.206,0.055,0.0,-0.0,0.206,-0.0,0.619,-0.11,0.894,-0.331,0.55,-0.717,0.138,-0.883,-0.206,-0.883,-0.481,-0.827,-0.688,-0.496,-0.688,-0.11,-0.275,-0.11,-0.069,-0.165,0.206,-0.165,0.757,-0.331,0.138,-0.662,-0.138,-0.662,-0.413,-0.552,0
-2.241,1.74,-2.324,1.262,-2.324,0.751,-2.199,0.273,-1.95,-0.136,-1.618,-0.512,-1.203,-0.785,-0.705,-1.024,-0.249,-1.092,0.166,-1.024,0.498,-0.751,0.83,-0.444,1.079,-0.102,1.328,0.273,1.535,0.682,1.618,1.092,1.66,1.501,-1.535,2.252,-1.203,2.286,-0.83,2.252,-0.539,2.149,-0.207,2.047,0.581,1.945,0.871,2.047,1.12,2.115,1.411,2.149,1.66,2.047,0.166,1.638,0.166,1.331,0.166,1.058,0.207,0.751,-0.332,0.512,-0.124,0.444,0.083,0.409,0.249,0.444,0.415,0.478,-1.328,1.774,-1.079,1.842,-0.788,1.808,-0.581,1.672,-0.871,1.638,-1.12,1.672,0.622,1.604,0.871,1.74,1.12,1.706,1.328,1.604,1.12,1.535,0.871,1.535,-0.913,-0.068,-0.539,-0.0,-0.207,0.034,0.0,-0.0,0.166,0.034,0.373,-0.034,0.539,-0.102,0.332,-0.239,0.124,-0.341,-0.083,-0.375,-0.29,-0.341,-0.622,-0.239,-0.788,-0.068,-0.249,-0.102,-0.041,-0.136,0.124,-0.102,0.456,-0.102,0.124,-0.136,-0.041,-0.136,-0.249,-0.136,0
-0.671,1.342,-0.604,1.006,-0.47,0.64,-0.268,0.274,-0.034,-0.061,0.235,-0.396,0.503,-0.701,0.771,-0.976,1.174,-1.037,1.643,-0.854,2.08,-0.549,2.482,-0.183,2.784,0.244,2.985,0.762,2.952,1.342,2.851,1.86,2.683,2.379,-1.14,1.921,-1.107,1.982,-1.04,1.982,-0.939,1.952,-0.872,1.921,-0.57,2.165,-0.335,2.318,0.0,2.409,0.335,2.409,0.671,2.379,-0.537,1.555,-0.57,1.25,-0.604,0.945,-0.637,0.64,-0.369,0.366,-0.268,0.366,-0.168,0.366,0.0,0.427,0.201,0.518,-0.805,1.464,-0.839,1.586,-0.704,1.586,-0.57,1.525,-0.637,1.433,-0.738,1.403,0.0,1.708,0.034,1.891,0.268,1.921,0.57,1.921,0.335,1.769,0.168,1.677,0.067,-0.213,-0.067,-0.122,-0.101,-0.0,0.0,-0.0,0.101,0.061,0.47,0.03,0.839,0.03,0.637,-0.152,0.436,-0.274,0.302,-0.335,0.201,-0.335,0.134,-0.274,0.067,-0.183,0.067,-0.122,0.101,-0.122,0.235,-0.061,0.771,-0.0,0.302,-0.152,0.201,-0.183,0.134,-0.213,0
-2.115,1.218,-2.0,0.738,-1.884,0.295,-1.73,-0.148,-1.5,-0.554,-1.192,-0.849,-0.808,-1.108,-0.385,-1.329,0.115,-1.366,0.577,-1.255,0.961,-0.997,1.307,-0.665,1.577,-0.258,1.73,0.148,1.846,0.628,1.884,1.108,1.884,1.588,-1.846,1.698,-1.577,1.883,-1.231,1.957,-0.884,1.957,-0.538,1.846,0.154,1.883,0.461,2.067,0.808,2.141,1.192,2.178,1.5,2.031,-0.192,1.588,-0.154,1.329,-0.154,1.034,-0.115,0.775,-0.5,0.406,-0.308,0.369,-0.077,0.332,0.154,0.406,0.346,0.48,-1.5,1.366,-1.231,1.477,-1.0,1.514,-0.731,1.403,-0.961,1.329,-1.231,1.292,0.461,1.514,0.692,1.661,0.961,1.661,1.231,1.588,0.961,1.477,0.731,1.477,-0.808,-0.148,-0.538,-0.037,-0.231,0.037,0.0,-0.0,0.192,0.074,0.5,0.037,0.808,-0.037,0.577,-0.332,0.269,-0.517,0.038,-0.554,-0.231,-0.554,-0.5,-0.406,-0.692,-0.185,-0.231,-0.111,0.0,-0.148,0.192,-0.111,0.731,-0.074,0.231,-0.222,0.0,-0.258,-0.231,-0.258,0
-1.96,1.159,-1.851,0.773,-1.688,0.338,-1.415,-0.048,-1.143,-0.435,-0.762,-0.676,-0.381,-0.869,0.0,-1.014,0.435,-1.014,0.871,-0.869,1.306,-0.579,1.633,-0.241,1.851,0.193,1.96,0.628,1.96,1.159,1.905,1.642,1.796,2.125,-2.014,1.69,-1.851,1.835,-1.579,1.931,-1.306,1.931,-1.034,1.931,-0.109,2.173,0.163,2.366,0.49,2.511,0.817,2.511,1.143,2.463,-0.49,1.593,-0.435,1.255,-0.381,0.966,-0.327,0.676,-0.49,0.338,-0.327,0.338,-0.163,0.338,0.054,0.386,0.218,0.483,-1.579,1.255,-1.415,1.449,-1.143,1.497,-0.925,1.352,-1.089,1.255,-1.361,1.207,0.218,1.642,0.381,1.883,0.653,1.931,0.925,1.883,0.708,1.69,0.49,1.642,-0.544,-0.241,-0.381,-0.097,-0.163,-0.0,0.0,-0.0,0.163,0.097,0.49,0.097,0.817,0.097,0.599,-0.145,0.327,-0.338,0.109,-0.386,-0.109,-0.435,-0.327,-0.338,-0.49,-0.241,-0.109,-0.193,0.054,-0.145,0.272,-0.097,0.762,0.048,0.272,-0.097,0.054,-0.145,-0.109,-0.193,0
-2.604,1.504,-2.554,0.996,-2.429,0.488,-2.229,-0.02,-1.953,-0.447,-1.578,-0.813,-1.102,-1.098,-0.551,-1.26,0.0,-1.26,0.476,-1.138,0.801,-0.833,1.052,-0.447,1.252,-0.041,1.352,0.386,1.427,0.813,1.477,1.281,1.452,1.707,-1.953,1.789,-1.678,2.012,-1.277,2.094,-0.851,2.053,-0.476,1.951,0.225,1.972,0.501,2.114,0.801,2.195,1.127,2.195,1.302,1.992,-0.075,1.606,-0.025,1.26,0.05,0.915,0.1,0.589,-0.476,0.407,-0.225,0.325,0.025,0.285,0.25,0.366,0.426,0.468,-1.427,1.504,-1.202,1.626,-0.927,1.646,-0.676,1.524,-0.902,1.464,-1.177,1.443,0.225,1.565,0.451,1.728,0.726,1.748,0.927,1.646,0.751,1.565,0.476,1.545,-0.851,-0.102,-0.551,-0.02,-0.225,0.02,0.0,-0.0,0.175,0.041,0.401,0.041,0.576,-0.0,0.426,-0.224,0.225,-0.366,0.0,-0.407,-0.25,-0.386,-0.551,-0.285,-0.751,-0.102,-0.225,-0.122,0.0,-0.122,0.2,-0.081,0.501,-0.02,0.2,-0.142,0.0,-0.183,-0.225,-0.183,0
-2.055,1.566,-2.017,1.018,-1.94,0.47,-1.825,-0.078,-1.594,-0.548,-1.268,-0.939,-0.864,-1.272,-0.403,-1.507,0.134,-1.546,0.634,-1.389,1.056,-1.057,1.402,-0.665,1.671,-0.235,1.805,0.254,1.844,0.802,1.844,1.331,1.825,1.859,-1.729,1.605,-1.479,1.859,-1.114,1.898,-0.768,1.781,-0.461,1.624,0.346,1.703,0.615,1.879,0.922,2.016,1.268,2.035,1.517,1.859,-0.058,1.429,-0.038,1.115,-0.019,0.822,0.0,0.509,-0.48,0.313,-0.25,0.254,0.0,0.196,0.25,0.294,0.461,0.391,-1.306,1.35,-1.056,1.429,-0.807,1.429,-0.576,1.331,-0.807,1.292,-1.056,1.292,0.442,1.409,0.672,1.566,0.922,1.585,1.152,1.546,0.941,1.448,0.691,1.429,-0.941,-0.078,-0.576,-0.02,-0.23,0.039,0.0,-0.0,0.23,0.078,0.576,0.078,0.922,0.059,0.634,-0.372,0.307,-0.607,0.038,-0.665,-0.23,-0.665,-0.595,-0.47,-0.864,-0.117,-0.23,-0.137,0.019,-0.137,0.25,-0.098,0.826,-0.0,0.288,-0.352,0.019,-0.411,-0.23,-0.391,1
